shipping_id,order_id,shipping_date,delivery_date,carrier,tracking_number,status
26493,26493,2023-09-28,2023-10-07,USPS,TRK62792990,pending
26494,26494,2023-09-22,2023-09-26,FedEx,TRK61019890,delivered
26495,26495,2025-04-03,2025-04-14,Aramex,TRK33549351,delivered
26496,26496,2025-01-15,2025-01-22,UPS,TRK83733323,delivered
26497,26497,,,Aramex,TRK53076320,delivered
26498,26498,2023-11-17,2023-11-21,USPS,TRK67002462,delivered
26499,26499,2025-08-22,2025-09-03,Aramex,TRK51596873,delivered
26500,26500,2024-08-09,2024-08-15,USPS,TRK17078549,delivered
26501,26501,2025-09-08,2025-09-13,FedEx,TRK47467602,shipped
26502,26502,2024-06-13,2024-06-15,FedEx,TRK33486038,delivered
26503,26503,2025-05-16,,DHL,TRK19430644,delivered
26504,26504,2024-09-12,2024-09-25,DHL,TRK05351976,delivered
26505,26505,2024-03-08,,Aramex,TRK23977936,delivered
26506,26506,2025-01-06,2025-01-09,USPS,TRK97510243,delivered
26507,26507,2025-03-16,2025-03-17,FedEx,TRK51447591,delivered
26508,26508,2025-05-27,,USPS,TRK04533126,pending
26509,26509,2025-08-02,2025-08-12,FedEx,TRK81991172,delivered
26510,26510,2024-10-05,2024-10-06,DHL,TRK19455747,delivered
26511,26511,2023-11-24,2023-12-01,DHL,TRK50054039,delivered
26512,26512,2025-06-05,2025-06-14,DHL,TRK85582631,delivered
26513,26513,2023-12-17,2023-12-22,Aramex,TRK60268183,delivered
26514,26514,2025-07-12,2025-07-15,Aramex,TRK39450204,cancelled
26515,26515,2024-10-26,2024-11-01,USPS,TRK08542302,delivered
26516,26516,2024-11-24,2024-11-27,USPS,TRK79188574,delivered
26517,26517,2023-09-30,2023-10-01,FedEx,TRK21364128,delivered
26518,26518,2025-03-08,2025-03-12,FedEx,TRK71524930,delivered
26519,26519,2025-01-21,2025-01-30,Aramex,TRK94447291,shipped
26520,26520,2024-01-07,2024-01-17,Aramex,TRK21669820,delivered
26521,26521,2025-04-09,2025-04-11,DHL,TRK58774941,delivered
26522,26522,2025-07-29,2025-08-09,DHL,TRK19695560,shipped
26523,26523,2024-08-28,2024-08-31,UPS,TRK13598401,delivered
26524,26524,2024-04-12,2024-04-18,USPS,TRK12001719,delivered
26525,26525,2025-01-28,2025-02-01,DHL,TRK51163511,delivered
26526,26526,2024-03-25,2024-04-06,UPS,TRK65850417,delivered
26527,26527,2024-12-30,2025-01-03,USPS,TRK86073077,shipped
26528,26528,2024-03-20,2024-03-28,USPS,TRK05702548,delivered
26529,26529,2023-11-13,2023-11-24,FedEx,TRK93437611,delivered
26530,26530,2025-03-12,2025-03-21,DHL,TRK25809822,delivered
26531,26531,2025-06-11,,FedEx,TRK16659172,delivered
26532,26532,2024-08-10,2024-08-17,USPS,TRK68046329,shipped
26533,26533,2024-05-27,2024-05-31,FedEx,TRK88004721,delivered
26534,26534,2024-02-11,2024-02-15,USPS,TRK65057631,delivered
26535,26535,2024-05-22,2024-06-03,USPS,TRK37590405,delivered
26536,26536,2025-02-09,2025-02-15,USPS,TRK41039150,delivered
26537,26537,2024-01-31,2024-02-03,UPS,TRK06561213,delivered
26538,26538,2024-08-02,,FedEx,TRK40681110,delivered
26539,26539,,,UPS,TRK41541626,delivered
26540,26540,,,UPS,TRK72964251,pending
26541,26541,2024-11-17,2024-11-29,Aramex,TRK67828550,shipped
26542,26542,2024-03-03,,Aramex,TRK83914239,shipped
26543,26543,2024-06-01,2024-06-11,DHL,TRK92089003,delivered
26544,26544,2025-03-03,2025-03-13,USPS,TRK89492651,delivered
26545,26545,2025-01-05,,FedEx,TRK20152781,delivered
26546,26546,2024-04-09,,Aramex,TRK81679855,delivered
26547,26547,2024-02-10,2024-02-18,FedEx,TRK24255078,pending
26548,26548,,,Aramex,TRK43486888,delivered
26549,26549,2025-07-06,2025-07-11,DHL,TRK28074628,delivered
26550,26550,2024-03-25,2024-03-31,Aramex,TRK74450577,cancelled
26551,26551,2024-01-30,2024-02-09,USPS,TRK76252135,shipped
26552,26552,2025-05-21,2025-06-03,Aramex,TRK55161302,cancelled
26553,26553,2024-04-16,,Aramex,TRK60166035,shipped
26554,26554,,,Aramex,TRK22259832,delivered
26555,26555,2024-07-02,,FedEx,TRK31685067,delivered
26556,26556,2025-08-07,2025-08-16,UPS,TRK79496548,delivered
26557,26557,2023-10-30,2023-11-02,USPS,TRK35957091,cancelled
26558,26558,2024-05-11,,USPS,TRK99384736,delivered
26559,26559,2025-01-12,2025-01-25,UPS,TRK98720870,shipped
26560,26560,2025-04-24,2025-05-01,FedEx,TRK95033157,delivered
26561,26561,2024-03-10,,UPS,TRK33659378,delivered
26562,26562,2024-04-12,,Aramex,TRK94385581,delivered
26563,26563,2024-05-22,,FedEx,TRK90896413,delivered
26564,26564,2024-10-25,2024-11-05,USPS,TRK08367046,delivered
26565,26565,2024-10-24,,Aramex,TRK81103707,delivered
26566,26566,2024-12-20,2025-01-01,UPS,TRK64484418,shipped
26567,26567,2024-03-15,2024-03-25,Aramex,TRK47889218,pending
26568,26568,2025-09-15,2025-09-28,FedEx,TRK79601494,delivered
26569,26569,2024-01-25,2024-01-30,FedEx,TRK93173446,cancelled
26570,26570,,,FedEx,TRK46671533,delivered
26571,26571,2025-03-29,2025-04-12,USPS,TRK98547680,delivered
26572,26572,2024-04-09,2024-04-14,UPS,TRK64685986,delivered
26573,26573,,,DHL,TRK61491419,delivered
26574,26574,2024-10-08,2024-10-21,DHL,TRK99890770,delivered
26575,26575,2023-12-03,,Aramex,TRK49664764,delivered
26576,26576,2024-08-20,,FedEx,TRK80633129,shipped
26577,26577,2024-07-09,2024-07-16,USPS,TRK46721887,delivered
26578,26578,,,FedEx,TRK92643111,delivered
26579,26579,2024-09-01,2024-09-02,Aramex,TRK62192904,delivered
26580,26580,2025-05-03,2025-05-16,UPS,TRK76934333,delivered
26581,26581,2024-07-19,2024-07-28,USPS,TRK69479827,delivered
26582,26582,2024-07-07,,FedEx,TRK42977357,delivered
26583,26583,2025-03-04,2025-03-14,FedEx,TRK07998394,delivered
26584,26584,2024-12-21,2025-01-01,DHL,TRK35846589,delivered
26585,26585,2024-05-05,2024-05-10,UPS,TRK54571909,delivered
26586,26586,2023-11-05,,FedEx,TRK87958543,cancelled
26587,26587,,,USPS,TRK64969872,shipped
26588,26588,2025-08-17,2025-08-26,Aramex,TRK71104393,delivered
26589,26589,2025-08-11,2025-08-21,UPS,TRK66809625,delivered
26590,26590,2024-02-10,2024-02-14,USPS,TRK88120447,delivered
26591,26591,2023-11-30,,USPS,TRK09784676,delivered
26592,26592,,,UPS,TRK06416994,shipped
26593,26593,2024-04-09,2024-04-10,USPS,TRK72728103,delivered
26594,26594,2024-09-12,2024-09-26,DHL,TRK87750182,delivered
26595,26595,2025-04-27,2025-05-11,FedEx,TRK60074393,delivered
26596,26596,2025-05-21,2025-05-31,UPS,TRK77021350,delivered
26597,26597,2025-02-01,2025-02-04,FedEx,TRK70939819,delivered
26598,26598,2024-06-30,,USPS,TRK96716035,pending
26599,26599,2025-04-27,2025-05-08,UPS,TRK63078333,delivered
26600,26600,2025-06-10,,USPS,TRK58615781,delivered
26601,26601,2025-02-14,2025-02-25,FedEx,TRK20845106,delivered
26602,26602,2024-05-21,2024-05-24,DHL,TRK30161281,shipped
26603,26603,2024-07-17,,UPS,TRK24222919,delivered
26604,26604,2025-03-14,2025-03-22,Aramex,TRK94028583,delivered
26605,26605,2024-04-20,2024-04-23,UPS,TRK65725934,delivered
26606,26606,2025-01-19,2025-02-01,UPS,TRK71819710,delivered
26607,26607,2025-03-27,,FedEx,TRK85900524,shipped
26608,26608,2025-08-14,2025-08-17,USPS,TRK22159414,shipped
26609,26609,2024-02-02,,DHL,TRK62854063,pending
26610,26610,,,USPS,TRK17230803,delivered
26611,26611,2025-04-11,2025-04-19,Aramex,TRK26308512,delivered
26612,26612,,,FedEx,TRK53478817,cancelled
26613,26613,,,USPS,TRK54797413,delivered
26614,26614,2025-02-02,,DHL,TRK01243166,shipped
26615,26615,2025-04-23,2025-05-03,DHL,TRK64778980,delivered
26616,26616,2024-02-19,2024-02-20,DHL,TRK40889267,delivered
26617,26617,2024-05-29,2024-06-09,Aramex,TRK88624623,delivered
26618,26618,2024-07-02,2024-07-06,Aramex,TRK28091663,cancelled
26619,26619,2023-11-16,2023-11-26,DHL,TRK84677760,delivered
26620,26620,2025-08-29,,USPS,TRK09762382,delivered
26621,26621,,,UPS,TRK01782655,delivered
26622,26622,2024-07-19,2024-08-01,DHL,TRK58158755,shipped
26623,26623,2023-10-18,,Aramex,TRK16613733,cancelled
26624,26624,2025-04-04,2025-04-08,UPS,TRK79025137,delivered
26625,26625,2025-05-24,,USPS,TRK47763049,delivered
26626,26626,2024-10-21,,DHL,TRK75043716,delivered
26627,26627,2024-01-08,,UPS,TRK01699579,delivered
26628,26628,2024-05-16,2024-05-18,DHL,TRK82339248,delivered
26629,26629,2024-03-08,,DHL,TRK47815461,delivered
26630,26630,2023-12-18,2023-12-19,Aramex,TRK03262078,delivered
26631,26631,2025-01-10,2025-01-11,FedEx,TRK48413399,delivered
26632,26632,2023-10-28,2023-11-09,USPS,TRK11917473,delivered
26633,26633,,,Aramex,TRK00117028,delivered
26634,26634,2024-07-29,2024-08-05,DHL,TRK43204658,delivered
26635,26635,2025-09-13,2025-09-15,FedEx,TRK25598201,delivered
26636,26636,,,USPS,TRK70658917,delivered
26637,26637,2024-12-16,2024-12-29,DHL,TRK24098299,delivered
26638,26638,2025-09-12,2025-09-19,DHL,TRK11351607,delivered
26639,26639,2024-11-18,2024-11-26,UPS,TRK52156110,delivered
26640,26640,2024-02-06,2024-02-08,FedEx,TRK24242094,shipped
26641,26641,2024-09-11,2024-09-22,DHL,TRK50631278,delivered
26642,26642,2024-11-24,,Aramex,TRK95755554,delivered
26643,26643,2025-01-16,2025-01-26,FedEx,TRK19201509,delivered
26644,26644,2024-12-29,2025-01-05,DHL,TRK95306257,delivered
26645,26645,2023-11-09,2023-11-22,FedEx,TRK22934906,delivered
26646,26646,2024-08-18,2024-08-26,USPS,TRK48146199,delivered
26647,26647,2025-03-14,2025-03-24,DHL,TRK80847016,delivered
26648,26648,2025-07-17,2025-07-18,USPS,TRK62484474,shipped
26649,26649,2024-09-13,2024-09-15,FedEx,TRK96416419,delivered
26650,26650,2025-04-20,2025-05-03,UPS,TRK04294021,delivered
26651,26651,2024-11-24,,UPS,TRK33539186,delivered
26652,26652,2025-01-28,2025-02-04,USPS,TRK86123156,shipped
26653,26653,2025-01-31,2025-02-01,UPS,TRK12781961,delivered
26654,26654,2024-10-12,2024-10-15,FedEx,TRK51559106,delivered
26655,26655,2025-09-08,2025-09-21,USPS,TRK34992265,shipped
26656,26656,2025-02-27,2025-03-01,USPS,TRK13409727,shipped
26657,26657,2024-07-07,2024-07-14,DHL,TRK17881757,delivered
26658,26658,,,USPS,TRK73983020,delivered
26659,26659,2025-09-15,2025-09-18,DHL,TRK98202672,cancelled
26660,26660,,,Aramex,TRK87613162,delivered
26661,26661,2024-11-17,2024-11-26,FedEx,TRK24687809,shipped
26662,26662,2025-07-31,2025-08-04,FedEx,TRK57293339,delivered
26663,26663,2023-12-28,2024-01-04,DHL,TRK77691783,delivered
26664,26664,2025-07-25,2025-08-08,USPS,TRK70952506,delivered
26665,26665,2025-07-19,2025-08-01,FedEx,TRK57684351,delivered
26666,26666,2024-06-15,2024-06-26,USPS,TRK97002544,shipped
26667,26667,2024-11-19,,DHL,TRK23660877,cancelled
26668,26668,,,DHL,TRK59800765,delivered
26669,26669,,,FedEx,TRK59382936,delivered
26670,26670,2024-12-04,2024-12-07,FedEx,TRK25722809,delivered
26671,26671,2025-03-19,2025-03-26,Aramex,TRK69426720,shipped
26672,26672,2024-01-26,2024-01-29,USPS,TRK65234657,shipped
26673,26673,2025-06-04,2025-06-10,Aramex,TRK40966084,delivered
26674,26674,2024-09-16,2024-09-19,USPS,TRK60579874,delivered
26675,26675,2024-04-23,,FedEx,TRK06273200,delivered
26676,26676,2025-07-07,2025-07-18,Aramex,TRK47352265,cancelled
26677,26677,2025-07-11,2025-07-17,UPS,TRK85648883,delivered
26678,26678,2023-10-18,,DHL,TRK84824863,delivered
26679,26679,2024-08-14,,Aramex,TRK17179275,delivered
26680,26680,2023-10-28,2023-11-05,UPS,TRK42353288,delivered
26681,26681,2025-08-15,2025-08-17,Aramex,TRK47037890,delivered
26682,26682,2024-05-10,2024-05-19,UPS,TRK45380716,cancelled
26683,26683,2025-02-11,,DHL,TRK64323318,delivered
26684,26684,2023-09-16,,UPS,TRK62578927,delivered
26685,26685,,,Aramex,TRK08548102,shipped
26686,26686,2024-06-12,2024-06-21,DHL,TRK48533458,shipped
26687,26687,2024-11-28,2024-11-30,USPS,TRK63812083,delivered
26688,26688,2024-02-12,2024-02-13,UPS,TRK13632444,cancelled
26689,26689,2025-06-07,2025-06-12,UPS,TRK54146499,delivered
26690,26690,2024-07-22,2024-07-26,FedEx,TRK62107802,delivered
26691,26691,,,FedEx,TRK24179978,delivered
26692,26692,2024-01-12,2024-01-25,Aramex,TRK27023002,delivered
26693,26693,2024-12-10,2024-12-13,USPS,TRK94300100,shipped
26694,26694,2025-03-14,2025-03-25,DHL,TRK18239129,delivered
26695,26695,2025-05-07,,USPS,TRK59929966,shipped
26696,26696,2025-09-07,,USPS,TRK17897560,delivered
26697,26697,2024-05-15,2024-05-24,Aramex,TRK06243459,delivered
26698,26698,2025-03-02,2025-03-08,USPS,TRK73245416,delivered
26699,26699,2025-05-21,2025-06-01,UPS,TRK94559446,delivered
26700,26700,2024-03-25,2024-03-30,FedEx,TRK21856601,delivered
26701,26701,2024-03-05,2024-03-06,USPS,TRK75482813,delivered
26702,26702,2024-03-23,,DHL,TRK07170687,delivered
26703,26703,2025-01-15,2025-01-26,DHL,TRK02272747,shipped
26704,26704,,,UPS,TRK40681889,delivered
26705,26705,2025-08-18,2025-08-24,FedEx,TRK80946170,delivered
26706,26706,2025-04-20,2025-04-26,UPS,TRK86804645,delivered
26707,26707,2025-03-27,2025-03-28,Aramex,TRK40835797,delivered
26708,26708,2025-02-13,,USPS,TRK63354122,pending
26709,26709,2024-03-25,,Aramex,TRK87702699,delivered
26710,26710,2024-08-06,2024-08-14,FedEx,TRK99286385,delivered
26711,26711,2024-09-21,,UPS,TRK38476247,delivered
26712,26712,2024-03-28,2024-03-29,DHL,TRK66417783,shipped
26713,26713,2024-07-03,2024-07-15,USPS,TRK33882016,shipped
26714,26714,2024-09-09,2024-09-18,Aramex,TRK11833133,shipped
26715,26715,2023-12-10,2023-12-22,FedEx,TRK41921904,delivered
26716,26716,2024-04-01,2024-04-08,Aramex,TRK63363540,cancelled
26717,26717,2024-05-15,,USPS,TRK13423358,delivered
26718,26718,2025-08-20,2025-08-21,UPS,TRK84285685,delivered
26719,26719,2024-03-12,,Aramex,TRK69737072,delivered
26720,26720,2024-07-23,2024-07-26,DHL,TRK13253574,delivered
26721,26721,2025-06-21,2025-06-23,UPS,TRK50279916,delivered
26722,26722,2024-01-29,2024-02-05,DHL,TRK67910344,delivered
26723,26723,2024-05-30,2024-06-02,Aramex,TRK73986164,delivered
26724,26724,2025-07-18,2025-07-28,Aramex,TRK70966469,delivered
26725,26725,2024-08-23,,Aramex,TRK70127249,shipped
26726,26726,,,USPS,TRK14321879,delivered
26727,26727,2023-09-23,2023-09-24,UPS,TRK26539608,delivered
26728,26728,2025-06-29,,USPS,TRK16986316,delivered
26729,26729,2024-05-06,2024-05-20,DHL,TRK93817029,delivered
26730,26730,2023-10-15,,UPS,TRK15772500,delivered
26731,26731,2024-04-28,2024-05-11,FedEx,TRK31107660,shipped
26732,26732,2025-03-09,2025-03-23,Aramex,TRK22996163,shipped
26733,26733,2025-06-02,,USPS,TRK82008675,delivered
26734,26734,2024-12-16,2024-12-24,Aramex,TRK22178828,delivered
26735,26735,2024-06-17,2024-06-20,Aramex,TRK50003961,shipped
26736,26736,2025-09-14,2025-09-27,DHL,TRK39789831,delivered
26737,26737,2024-05-29,,UPS,TRK30800005,delivered
26738,26738,2024-05-18,2024-05-23,UPS,TRK88802834,delivered
26739,26739,,,Aramex,TRK95305629,delivered
26740,26740,2024-10-04,2024-10-13,Aramex,TRK95376031,pending
26741,26741,,,UPS,TRK67548089,delivered
26742,26742,2023-12-21,2023-12-23,USPS,TRK79366818,delivered
26743,26743,2024-10-19,2024-10-24,UPS,TRK95378941,shipped
26744,26744,,,UPS,TRK06261198,delivered
26745,26745,2025-01-22,2025-02-02,USPS,TRK98994524,delivered
26746,26746,,,FedEx,TRK18014281,pending
26747,26747,2024-08-22,2024-09-05,UPS,TRK21087804,pending
26748,26748,2025-08-04,2025-08-17,UPS,TRK89179894,shipped
26749,26749,,,UPS,TRK65260841,shipped
26750,26750,2024-06-28,2024-07-01,Aramex,TRK04810898,delivered
26751,26751,2024-03-29,2024-03-30,FedEx,TRK62396374,delivered
26752,26752,2025-08-11,2025-08-17,Aramex,TRK12792201,delivered
26753,26753,2023-11-08,2023-11-13,FedEx,TRK60738556,delivered
26754,26754,2024-01-03,2024-01-04,FedEx,TRK09909607,cancelled
26755,26755,2024-10-15,,USPS,TRK25587019,delivered
26756,26756,2024-04-04,,UPS,TRK44639256,delivered
26757,26757,2023-09-27,2023-10-02,UPS,TRK99540263,delivered
26758,26758,2025-02-13,2025-02-25,DHL,TRK09059180,delivered
26759,26759,2024-05-17,2024-05-30,UPS,TRK76403269,shipped
26760,26760,2024-01-14,2024-01-17,Aramex,TRK04995149,delivered
26761,26761,2024-06-11,2024-06-22,USPS,TRK86903353,delivered
26762,26762,2024-06-09,2024-06-11,USPS,TRK07626129,delivered
26763,26763,2024-09-03,2024-09-14,USPS,TRK28372341,delivered
26764,26764,2025-08-12,,UPS,TRK42100933,delivered
26765,26765,2024-04-15,,FedEx,TRK49905312,delivered
26766,26766,2024-08-14,2024-08-27,Aramex,TRK13151760,delivered
26767,26767,2024-06-14,2024-06-23,FedEx,TRK36214694,shipped
26768,26768,2024-09-18,2024-10-01,FedEx,TRK18287262,shipped
26769,26769,,,DHL,TRK01755511,cancelled
26770,26770,2023-09-17,2023-09-29,DHL,TRK56987809,shipped
26771,26771,2025-07-17,2025-07-20,UPS,TRK55071518,shipped
26772,26772,2025-01-14,2025-01-23,USPS,TRK90760953,delivered
26773,26773,2024-02-24,2024-02-29,USPS,TRK49381326,cancelled
26774,26774,2024-02-12,,UPS,TRK78864641,delivered
26775,26775,2025-03-11,2025-03-17,USPS,TRK29776532,delivered
26776,26776,2025-09-02,2025-09-15,FedEx,TRK71437764,delivered
26777,26777,,,USPS,TRK48712819,pending
26778,26778,2025-05-31,2025-06-11,Aramex,TRK98056839,delivered
26779,26779,2024-12-31,2025-01-06,DHL,TRK12091298,delivered
26780,26780,2024-02-10,2024-02-16,DHL,TRK40420009,delivered
26781,26781,2023-12-15,2023-12-26,FedEx,TRK97631638,delivered
26782,26782,2025-05-17,2025-05-29,DHL,TRK77213436,delivered
26783,26783,2025-06-04,2025-06-06,UPS,TRK29311686,delivered
26784,26784,2023-11-21,2023-12-02,USPS,TRK49491028,delivered
26785,26785,2024-09-28,2024-10-10,Aramex,TRK05143066,shipped
26786,26786,2024-09-01,2024-09-03,UPS,TRK42429485,delivered
26787,26787,2024-01-29,2024-02-02,DHL,TRK98478352,delivered
26788,26788,2025-01-01,2025-01-06,FedEx,TRK43279564,delivered
26789,26789,2024-05-10,,DHL,TRK71613845,shipped
26790,26790,2025-02-14,2025-02-16,FedEx,TRK00584795,delivered
26791,26791,2025-07-25,2025-07-27,UPS,TRK07950445,delivered
26792,26792,2023-10-08,2023-10-14,Aramex,TRK67771739,delivered
26793,26793,2025-06-16,2025-06-26,FedEx,TRK62271039,shipped
26794,26794,2025-02-02,,FedEx,TRK44885809,delivered
26795,26795,2025-06-14,,DHL,TRK14243758,delivered
26796,26796,2024-05-18,2024-05-26,Aramex,TRK81799243,shipped
26797,26797,2024-04-21,2024-04-23,UPS,TRK59423351,delivered
26798,26798,2025-01-12,2025-01-16,USPS,TRK10283171,delivered
26799,26799,2024-11-11,2024-11-20,Aramex,TRK97599574,shipped
26800,26800,2023-12-13,2023-12-26,FedEx,TRK84785327,delivered
26801,26801,2024-07-19,2024-07-20,USPS,TRK74413641,delivered
26802,26802,2024-01-26,,DHL,TRK86241334,delivered
26803,26803,2025-02-27,2025-03-01,USPS,TRK40768902,delivered
26804,26804,2024-12-02,2024-12-14,FedEx,TRK95571901,shipped
26805,26805,2024-06-05,2024-06-15,UPS,TRK93718894,shipped
26806,26806,2024-03-11,2024-03-22,USPS,TRK47773739,delivered
26807,26807,2023-12-13,2023-12-20,UPS,TRK43739133,shipped
26808,26808,2024-06-02,2024-06-03,USPS,TRK35324933,shipped
26809,26809,2025-08-19,,Aramex,TRK94176924,delivered
26810,26810,2024-05-14,2024-05-16,FedEx,TRK16269027,cancelled
26811,26811,2024-01-26,2024-02-02,FedEx,TRK07891912,shipped
26812,26812,2023-10-18,2023-10-29,USPS,TRK90460047,delivered
26813,26813,2024-10-18,2024-10-22,UPS,TRK36473055,delivered
26814,26814,2024-05-11,2024-05-17,USPS,TRK40436935,delivered
26815,26815,2025-03-17,2025-03-29,USPS,TRK68747700,delivered
26816,26816,2024-04-15,2024-04-21,FedEx,TRK76749186,delivered
26817,26817,2025-04-11,2025-04-12,UPS,TRK66482151,shipped
26818,26818,,,USPS,TRK89434648,delivered
26819,26819,2024-07-04,2024-07-16,USPS,TRK57469043,pending
26820,26820,2024-10-25,2024-10-29,USPS,TRK54835401,shipped
26821,26821,2024-02-02,2024-02-12,USPS,TRK09762528,delivered
26822,26822,2024-08-27,,FedEx,TRK58752203,delivered
26823,26823,2024-11-27,,DHL,TRK18841105,delivered
26824,26824,2024-01-03,2024-01-05,UPS,TRK53509751,shipped
26825,26825,2025-04-17,2025-04-27,USPS,TRK77801735,shipped
26826,26826,2025-05-25,2025-06-02,FedEx,TRK36786628,shipped
26827,26827,2024-03-14,,UPS,TRK70697754,pending
26828,26828,2025-08-29,2025-08-31,USPS,TRK82859315,delivered
26829,26829,2024-10-29,2024-10-31,UPS,TRK54651939,delivered
26830,26830,2024-10-11,2024-10-22,DHL,TRK65350487,shipped
26831,26831,2025-05-30,2025-06-05,USPS,TRK56878807,shipped
26832,26832,2025-03-15,2025-03-21,UPS,TRK75835171,delivered
26833,26833,,,Aramex,TRK74258769,delivered
26834,26834,2024-12-30,2025-01-11,USPS,TRK58634832,shipped
26835,26835,2024-08-07,2024-08-12,Aramex,TRK86365155,delivered
26836,26836,2024-02-02,2024-02-08,USPS,TRK52354241,delivered
26837,26837,2025-06-13,2025-06-22,UPS,TRK09267298,delivered
26838,26838,2024-05-31,,DHL,TRK30738229,delivered
26839,26839,2024-02-28,,UPS,TRK08114908,delivered
26840,26840,2024-10-07,2024-10-20,FedEx,TRK15913865,delivered
26841,26841,2024-06-16,2024-06-24,USPS,TRK13660900,delivered
26842,26842,2025-03-05,2025-03-14,Aramex,TRK01139920,delivered
26843,26843,2024-08-23,2024-09-02,FedEx,TRK61478366,shipped
26844,26844,2024-03-13,2024-03-26,DHL,TRK21202134,delivered
26845,26845,2024-11-17,2024-11-23,UPS,TRK80765608,delivered
26846,26846,2024-03-15,2024-03-21,DHL,TRK36321944,delivered
26847,26847,2025-01-27,2025-02-04,UPS,TRK68221254,delivered
26848,26848,2025-02-24,2025-03-10,FedEx,TRK88791925,delivered
26849,26849,2024-12-21,2024-12-25,Aramex,TRK18974618,shipped
26850,26850,2024-10-21,,USPS,TRK33491271,delivered
26851,26851,2024-02-04,,USPS,TRK21837809,delivered
26852,26852,2025-06-12,2025-06-25,Aramex,TRK34646522,delivered
26853,26853,2024-02-24,2024-03-01,UPS,TRK56764775,delivered
26854,26854,2023-11-13,2023-11-27,DHL,TRK10765659,delivered
26855,26855,2025-04-20,2025-05-02,Aramex,TRK94276975,delivered
26856,26856,2025-04-19,2025-04-20,FedEx,TRK23504518,cancelled
26857,26857,2024-12-29,2025-01-12,FedEx,TRK38236024,pending
26858,26858,2024-05-04,2024-05-16,UPS,TRK77500898,delivered
26859,26859,2024-02-02,2024-02-15,UPS,TRK85347719,delivered
26860,26860,2025-05-19,2025-06-02,USPS,TRK83575592,delivered
26861,26861,2023-12-28,,USPS,TRK28577948,delivered
