shipping_sk,shipping_id,carrier,tracking_number,shipping_status,entry_date_key
19103,19103,USPS,TRK01627952,delivered,20250928
19104,19104,DHL,TRK26120367,delivered,20250928
19105,19105,USPS,TRK44887893,shipped,20250928
19106,19106,USPS,TRK03595378,shipped,20250928
19107,19107,FedEx,TRK35270379,shipped,20250928
19108,19108,Aramex,TRK61791091,delivered,20250928
19109,19109,Aramex,TRK61057166,delivered,20250928
19110,19110,FedEx,TRK90352466,delivered,20250928
19111,19111,FedEx,TRK14660919,cancelled,20250928
19112,19112,Aramex,TRK41854155,shipped,20250928
19113,19113,FedEx,TRK22054111,delivered,20250928
19114,19114,DHL,TRK94885908,cancelled,20250928
19115,19115,DHL,TRK91533952,delivered,20250928
19116,19116,USPS,TRK33303187,delivered,20250928
19117,19117,FedEx,TRK36441667,delivered,20250928
19118,19118,USPS,TRK08270311,delivered,20250928
19119,19119,UPS,TRK25492191,delivered,20250928
19120,19120,USPS,TRK36703668,delivered,20250928
19121,19121,UPS,TRK65179463,shipped,20250928
19122,19122,UPS,TRK44353954,delivered,20250928
19123,19123,FedEx,TRK14163971,delivered,20250928
19124,19124,Aramex,TRK47471199,shipped,20250928
19125,19125,DHL,TRK54459941,delivered,20250928
19126,19126,DHL,TRK35893358,delivered,20250928
19127,19127,Aramex,TRK81537230,cancelled,20250928
19128,19128,FedEx,TRK36750972,delivered,20250928
19129,19129,DHL,TRK83049472,delivered,20250928
19130,19130,USPS,TRK89366570,cancelled,20250928
19131,19131,USPS,TRK54835062,delivered,20250928
19132,19132,Aramex,TRK02277570,delivered,20250928
19133,19133,DHL,TRK00980246,delivered,20250928
19134,19134,UPS,TRK89849668,delivered,20250928
19135,19135,Aramex,TRK36853272,delivered,20250928
19136,19136,USPS,TRK71944551,cancelled,20250928
19137,19137,UPS,TRK62078113,shipped,20250928
19138,19138,USPS,TRK09525810,delivered,20250928
19139,19139,Aramex,TRK53283353,delivered,20250928
19140,19140,DHL,TRK03085803,delivered,20250928
19141,19141,UPS,TRK45675758,delivered,20250928
19142,19142,USPS,TRK63422731,pending,20250928
19143,19143,USPS,TRK74534273,cancelled,20250928
19144,19144,UPS,TRK18696204,delivered,20250928
19145,19145,DHL,TRK68585011,delivered,20250928
19146,19146,UPS,TRK67143152,delivered,20250928
19147,19147,USPS,TRK22572889,delivered,20250928
19148,19148,FedEx,TRK39995990,delivered,20250928
19149,19149,DHL,TRK91992951,delivered,20250928
19150,19150,Aramex,TRK45992292,delivered,20250928
19151,19151,Aramex,TRK52853246,pending,20250928
19152,19152,UPS,TRK16654339,shipped,20250928
19153,19153,USPS,TRK43310370,delivered,20250928
19154,19154,DHL,TRK11152248,cancelled,20250928
19155,19155,FedEx,TRK65865722,delivered,20250928
19156,19156,DHL,TRK04162401,delivered,20250928
19157,19157,UPS,TRK44403384,delivered,20250928
19158,19158,DHL,TRK58087873,shipped,20250928
19159,19159,DHL,TRK45891651,delivered,20250928
19160,19160,FedEx,TRK14662844,delivered,20250928
19161,19161,DHL,TRK93805125,delivered,20250928
19162,19162,UPS,TRK11270853,delivered,20250928
19163,19163,FedEx,TRK54836129,delivered,20250928
19164,19164,UPS,TRK35086126,cancelled,20250928
19165,19165,USPS,TRK93643548,delivered,20250928
19166,19166,FedEx,TRK26407610,delivered,20250928
19167,19167,DHL,TRK88136211,delivered,20250928
19168,19168,USPS,TRK04418964,shipped,20250928
19169,19169,FedEx,TRK23493911,delivered,20250928
19170,19170,DHL,TRK48357314,shipped,20250928
19171,19171,UPS,TRK42525513,delivered,20250928
19172,19172,UPS,TRK06087219,delivered,20250928
19173,19173,FedEx,TRK82985359,delivered,20250928
19174,19174,FedEx,TRK41793539,delivered,20250928
19175,19175,DHL,TRK00016189,delivered,20250928
19176,19176,Aramex,TRK14350563,delivered,20250928
19177,19177,Aramex,TRK05060030,shipped,20250928
19178,19178,USPS,TRK37413041,delivered,20250928
19179,19179,DHL,TRK96036810,pending,20250928
19180,19180,FedEx,TRK99245051,delivered,20250928
19181,19181,Aramex,TRK68501333,delivered,20250928
19182,19182,DHL,TRK44662505,delivered,20250928
19183,19183,USPS,TRK47755754,shipped,20250928
19184,19184,USPS,TRK83103469,delivered,20250928
19185,19185,USPS,TRK80776312,delivered,20250928
19186,19186,USPS,TRK59575273,delivered,20250928
19187,19187,UPS,TRK47448617,delivered,20250928
19188,19188,DHL,TRK57833118,delivered,20250928
19189,19189,USPS,TRK87364357,delivered,20250928
19190,19190,Aramex,TRK43276167,pending,20250928
19191,19191,UPS,TRK63588372,delivered,20250928
19192,19192,UPS,TRK33765415,delivered,20250928
19193,19193,USPS,TRK40441448,cancelled,20250928
19194,19194,USPS,TRK69744288,delivered,20250928
19195,19195,DHL,TRK05910965,shipped,20250928
19196,19196,DHL,TRK44648567,delivered,20250928
19197,19197,Aramex,TRK38796094,delivered,20250928
19198,19198,DHL,TRK88255632,delivered,20250928
19199,19199,USPS,TRK05994242,shipped,20250928
19200,19200,FedEx,TRK40030121,delivered,20250928
19201,19201,UPS,TRK07300499,delivered,20250928
19202,19202,FedEx,TRK94422800,delivered,20250928
19203,19203,DHL,TRK62638091,delivered,20250928
19204,19204,UPS,TRK07521700,shipped,20250928
19205,19205,UPS,TRK26533100,delivered,20250928
19206,19206,FedEx,TRK29804216,delivered,20250928
19207,19207,USPS,TRK07534824,pending,20250928
19208,19208,DHL,TRK58080885,delivered,20250928
19209,19209,UPS,TRK80248801,shipped,20250928
19210,19210,Aramex,TRK81836622,delivered,20250928
19211,19211,FedEx,TRK46847226,delivered,20250928
19212,19212,DHL,TRK18470153,pending,20250928
19213,19213,UPS,TRK98186360,delivered,20250928
19214,19214,UPS,TRK47766098,delivered,20250928
19215,19215,USPS,TRK44189479,delivered,20250928
19216,19216,USPS,TRK07651609,delivered,20250928
19217,19217,Aramex,TRK22429530,delivered,20250928
19218,19218,UPS,TRK99306045,delivered,20250928
19219,19219,USPS,TRK80830827,delivered,20250928
19220,19220,USPS,TRK89076204,delivered,20250928
19221,19221,FedEx,TRK40645061,shipped,20250928
19222,19222,Aramex,TRK27582757,shipped,20250928
19223,19223,Aramex,TRK69465185,delivered,20250928
19224,19224,DHL,TRK95659709,delivered,20250928
19225,19225,USPS,TRK21170412,delivered,20250928
19226,19226,FedEx,TRK95167968,delivered,20250928
19227,19227,Aramex,TRK56534959,delivered,20250928
19228,19228,DHL,TRK27952794,delivered,20250928
19229,19229,USPS,TRK80002307,delivered,20250928
19230,19230,FedEx,TRK95721482,delivered,20250928
19231,19231,Aramex,TRK58937793,pending,20250928
19232,19232,UPS,TRK45617053,delivered,20250928
19233,19233,UPS,TRK27324761,delivered,20250928
19234,19234,Aramex,TRK02817406,delivered,20250928
19235,19235,DHL,TRK64896048,delivered,20250928
19236,19236,UPS,TRK44248332,delivered,20250928
19237,19237,USPS,TRK46222967,delivered,20250928
19238,19238,USPS,TRK19773216,delivered,20250928
19239,19239,DHL,TRK08580844,delivered,20250928
19240,19240,USPS,TRK72658119,delivered,20250928
19241,19241,Aramex,TRK79309600,delivered,20250928
19242,19242,DHL,TRK24441961,shipped,20250928
19243,19243,DHL,TRK19777106,delivered,20250928
19244,19244,Aramex,TRK50803185,delivered,20250928
19245,19245,DHL,TRK51897620,delivered,20250928
19246,19246,UPS,TRK79032746,pending,20250928
19247,19247,UPS,TRK38468699,delivered,20250928
19248,19248,Aramex,TRK69593577,delivered,20250928
19249,19249,DHL,TRK78089541,pending,20250928
19250,19250,USPS,TRK48457113,delivered,20250928
19251,19251,UPS,TRK64088169,delivered,20250928
19252,19252,FedEx,TRK87856215,delivered,20250928
19253,19253,DHL,TRK22214405,delivered,20250928
19254,19254,Aramex,TRK92613688,delivered,20250928
19255,19255,FedEx,TRK61117713,delivered,20250928
19256,19256,UPS,TRK51801835,shipped,20250928
19257,19257,USPS,TRK72953417,delivered,20250928
19258,19258,FedEx,TRK69681406,delivered,20250928
19259,19259,FedEx,TRK18718589,delivered,20250928
19260,19260,FedEx,TRK50550654,delivered,20250928
19261,19261,Aramex,TRK15174347,delivered,20250928
19262,19262,Aramex,TRK24137461,delivered,20250928
19263,19263,USPS,TRK75948980,delivered,20250928
19264,19264,USPS,TRK24188871,shipped,20250928
19265,19265,Aramex,TRK67756451,cancelled,20250928
19266,19266,FedEx,TRK89861755,delivered,20250928
19267,19267,FedEx,TRK83646220,delivered,20250928
19268,19268,Aramex,TRK73614513,delivered,20250928
19269,19269,USPS,TRK36990526,delivered,20250928
19270,19270,FedEx,TRK31800713,shipped,20250928
19271,19271,FedEx,TRK89699271,delivered,20250928
19272,19272,USPS,TRK75786617,delivered,20250928
19273,19273,FedEx,TRK02601156,delivered,20250928
19274,19274,USPS,TRK48990832,delivered,20250928
19275,19275,USPS,TRK85080109,shipped,20250928
19276,19276,USPS,TRK44528076,shipped,20250928
19277,19277,USPS,TRK03730359,shipped,20250928
19278,19278,UPS,TRK41864920,shipped,20250928
19279,19279,UPS,TRK67411124,shipped,20250928
19280,19280,DHL,TRK86224449,delivered,20250928
19281,19281,FedEx,TRK62903370,delivered,20250928
19282,19282,DHL,TRK88876406,cancelled,20250928
19283,19283,DHL,TRK28532969,delivered,20250928
19284,19284,FedEx,TRK99385849,shipped,20250928
19285,19285,UPS,TRK09957179,delivered,20250928
19286,19286,Aramex,TRK37288316,shipped,20250928
19287,19287,DHL,TRK37002398,shipped,20250928
19288,19288,DHL,TRK97960812,delivered,20250928
19289,19289,USPS,TRK38507359,delivered,20250928
19290,19290,DHL,TRK66939770,cancelled,20250928
19291,19291,Aramex,TRK64705787,pending,20250928
19292,19292,FedEx,TRK37531992,delivered,20250928
19293,19293,UPS,TRK33212433,delivered,20250928
19294,19294,UPS,TRK01462253,shipped,20250928
19295,19295,Aramex,TRK28659431,cancelled,20250928
19296,19296,FedEx,TRK51697597,pending,20250928
19297,19297,USPS,TRK25118678,delivered,20250928
19298,19298,FedEx,TRK63639008,delivered,20250928
19299,19299,USPS,TRK49022655,delivered,20250928
19300,19300,USPS,TRK63398397,cancelled,20250928
19301,19301,Aramex,TRK29871205,delivered,20250928
19302,19302,DHL,TRK86151678,delivered,20250928
19303,19303,UPS,TRK33418111,delivered,20250928
19304,19304,Aramex,TRK23520454,delivered,20250928
19305,19305,USPS,TRK45339866,delivered,20250928
19306,19306,DHL,TRK25501306,delivered,20250928
19307,19307,FedEx,TRK91588882,delivered,20250928
19308,19308,DHL,TRK98698819,delivered,20250928
19309,19309,UPS,TRK69561738,delivered,20250928
19310,19310,FedEx,TRK16171957,delivered,20250928
19311,19311,FedEx,TRK93286913,delivered,20250928
19312,19312,UPS,TRK44124792,delivered,20250928
19313,19313,Aramex,TRK79148046,delivered,20250928
19314,19314,UPS,TRK95781105,delivered,20250928
19315,19315,Aramex,TRK77857003,shipped,20250928
19316,19316,Aramex,TRK49696355,delivered,20250928
19317,19317,DHL,TRK28932540,shipped,20250928
19318,19318,FedEx,TRK29293292,delivered,20250928
19319,19319,UPS,TRK80292090,shipped,20250928
19320,19320,FedEx,TRK85413492,delivered,20250928
19321,19321,FedEx,TRK90012082,delivered,20250928
19322,19322,Aramex,TRK10645302,shipped,20250928
19323,19323,USPS,TRK88397796,delivered,20250928
19324,19324,UPS,TRK59568246,shipped,20250928
19325,19325,Aramex,TRK83015583,delivered,20250928
19326,19326,Aramex,TRK49907991,delivered,20250928
19327,19327,USPS,TRK77330920,delivered,20250928
19328,19328,Aramex,TRK89070456,delivered,20250928
19329,19329,UPS,TRK56183379,delivered,20250928
19330,19330,DHL,TRK18407477,delivered,20250928
19331,19331,DHL,TRK78085064,shipped,20250928
19332,19332,USPS,TRK19726769,delivered,20250928
19333,19333,Aramex,TRK64925093,shipped,20250928
19334,19334,FedEx,TRK00817321,delivered,20250928
19335,19335,UPS,TRK03842820,shipped,20250928
19336,19336,USPS,TRK00800405,delivered,20250928
19337,19337,DHL,TRK47692190,delivered,20250928
19338,19338,UPS,TRK06597354,delivered,20250928
19339,19339,UPS,TRK25281934,delivered,20250928
19340,19340,FedEx,TRK92750616,delivered,20250928
19341,19341,USPS,TRK06361566,shipped,20250928
19342,19342,FedEx,TRK89813807,delivered,20250928
19343,19343,FedEx,TRK82101881,delivered,20250928
19344,19344,FedEx,TRK86220825,delivered,20250928
19345,19345,UPS,TRK80358431,delivered,20250928
19346,19346,FedEx,TRK24167077,delivered,20250928
19347,19347,DHL,TRK98713953,delivered,20250928
19348,19348,USPS,TRK58395098,delivered,20250928
19349,19349,UPS,TRK74341096,shipped,20250928
19350,19350,FedEx,TRK41747552,pending,20250928
19351,19351,USPS,TRK44368810,delivered,20250928
19352,19352,USPS,TRK28741683,shipped,20250928
19353,19353,USPS,TRK32849996,pending,20250928
19354,19354,Aramex,TRK00369497,shipped,20250928
19355,19355,DHL,TRK61870698,shipped,20250928
19356,19356,UPS,TRK15326264,delivered,20250928
19357,19357,DHL,TRK25281607,shipped,20250928
19358,19358,Aramex,TRK71442062,delivered,20250928
19359,19359,DHL,TRK70895609,delivered,20250928
19360,19360,DHL,TRK64357177,delivered,20250928
19361,19361,USPS,TRK85929087,delivered,20250928
19362,19362,Aramex,TRK68857810,delivered,20250928
19363,19363,Aramex,TRK29984793,delivered,20250928
19364,19364,FedEx,TRK10429009,delivered,20250928
19365,19365,Aramex,TRK44368395,delivered,20250928
19366,19366,DHL,TRK04202580,shipped,20250928
19367,19367,UPS,TRK40321213,delivered,20250928
19368,19368,DHL,TRK83208463,delivered,20250928
19369,19369,USPS,TRK67972038,cancelled,20250928
19370,19370,DHL,TRK65035955,delivered,20250928
19371,19371,DHL,TRK55755046,delivered,20250928
19372,19372,USPS,TRK00624820,delivered,20250928
19373,19373,Aramex,TRK42935425,delivered,20250928
19374,19374,FedEx,TRK04030763,delivered,20250928
19375,19375,USPS,TRK01100259,pending,20250928
19376,19376,FedEx,TRK02257757,delivered,20250928
19377,19377,USPS,TRK31808056,shipped,20250928
19378,19378,FedEx,TRK21986667,shipped,20250928
19379,19379,Aramex,TRK42811043,delivered,20250928
19380,19380,Aramex,TRK86261612,cancelled,20250928
19381,19381,DHL,TRK75311305,delivered,20250928
19382,19382,DHL,TRK84785530,delivered,20250928
19383,19383,FedEx,TRK21846569,shipped,20250928
19384,19384,UPS,TRK38829602,shipped,20250928
19385,19385,UPS,TRK48307097,pending,20250928
19386,19386,DHL,TRK45118722,delivered,20250928
19387,19387,UPS,TRK64762161,delivered,20250928
19388,19388,FedEx,TRK28449348,delivered,20250928
19389,19389,UPS,TRK58316176,delivered,20250928
19390,19390,USPS,TRK59715733,delivered,20250928
19391,19391,UPS,TRK88859562,delivered,20250928
19392,19392,DHL,TRK10693732,cancelled,20250928
19393,19393,FedEx,TRK32769372,delivered,20250928
19394,19394,Aramex,TRK63675936,shipped,20250928
19395,19395,Aramex,TRK73722948,delivered,20250928
19396,19396,DHL,TRK35657576,delivered,20250928
19397,19397,USPS,TRK36338139,delivered,20250928
19398,19398,Aramex,TRK36656182,delivered,20250928
19399,19399,Aramex,TRK01044529,delivered,20250928
19400,19400,USPS,TRK89564820,delivered,20250928
19401,19401,USPS,TRK03185306,delivered,20250928
19402,19402,USPS,TRK83734308,delivered,20250928
19403,19403,DHL,TRK85774692,shipped,20250928
19404,19404,UPS,TRK29414681,cancelled,20250928
19405,19405,USPS,TRK80597296,cancelled,20250928
19406,19406,DHL,TRK72251298,delivered,20250928
19407,19407,Aramex,TRK30038992,shipped,20250928
19408,19408,FedEx,TRK57119233,delivered,20250928
19409,19409,FedEx,TRK14630987,delivered,20250928
19410,19410,FedEx,TRK18570111,shipped,20250928
19411,19411,DHL,TRK41280001,delivered,20250928
19412,19412,DHL,TRK92998492,cancelled,20250928
19413,19413,DHL,TRK49312636,delivered,20250928
19414,19414,USPS,TRK27194554,delivered,20250928
19415,19415,DHL,TRK84755995,cancelled,20250928
19416,19416,UPS,TRK58371319,delivered,20250928
19417,19417,DHL,TRK65048241,delivered,20250928
19418,19418,FedEx,TRK72798091,shipped,20250928
19419,19419,Aramex,TRK90044615,delivered,20250928
19420,19420,FedEx,TRK67452482,delivered,20250928
19421,19421,FedEx,TRK63988006,delivered,20250928
19422,19422,Aramex,TRK67412562,shipped,20250928
19423,19423,DHL,TRK16974624,delivered,20250928
19424,19424,FedEx,TRK99419965,delivered,20250928
19425,19425,DHL,TRK62501947,delivered,20250928
19426,19426,UPS,TRK68714089,shipped,20250928
19427,19427,Aramex,TRK21703897,shipped,20250928
19428,19428,Aramex,TRK19858121,delivered,20250928
19429,19429,Aramex,TRK17766560,delivered,20250928
19430,19430,Aramex,TRK28355290,delivered,20250928
19431,19431,FedEx,TRK86443780,delivered,20250928
19432,19432,USPS,TRK44300434,delivered,20250928
19433,19433,DHL,TRK89512290,pending,20250928
19434,19434,UPS,TRK90765521,shipped,20250928
19435,19435,DHL,TRK61081244,delivered,20250928
19436,19436,Aramex,TRK92783034,delivered,20250928
19437,19437,USPS,TRK92602426,shipped,20250928
19438,19438,Aramex,TRK28092794,delivered,20250928
19439,19439,UPS,TRK12495377,delivered,20250928
19440,19440,DHL,TRK47273721,shipped,20250928
19441,19441,UPS,TRK04078972,delivered,20250928
19442,19442,DHL,TRK81009237,delivered,20250928
19443,19443,FedEx,TRK25746080,delivered,20250928
19444,19444,DHL,TRK18911869,delivered,20250928
19445,19445,FedEx,TRK65561539,delivered,20250928
19446,19446,Aramex,TRK39283659,delivered,20250928
19447,19447,UPS,TRK39099163,delivered,20250928
19448,19448,Aramex,TRK15474424,delivered,20250928
19449,19449,USPS,TRK78878629,delivered,20250928
19450,19450,Aramex,TRK87370168,delivered,20250928
19451,19451,USPS,TRK28427782,delivered,20250928
19452,19452,UPS,TRK00466446,shipped,20250928
19453,19453,Aramex,TRK68896184,delivered,20250928
19454,19454,UPS,TRK98164206,delivered,20250928
19455,19455,DHL,TRK49642526,delivered,20250928
19456,19456,FedEx,TRK89715556,cancelled,20250928
19457,19457,UPS,TRK20699185,delivered,20250928
19458,19458,DHL,TRK85400142,delivered,20250928
19459,19459,USPS,TRK92320408,delivered,20250928
19460,19460,UPS,TRK51791803,delivered,20250928
19461,19461,Aramex,TRK12859764,delivered,20250928
19462,19462,UPS,TRK85345031,delivered,20250928
19463,19463,DHL,TRK27842790,delivered,20250928
19464,19464,USPS,TRK63108965,delivered,20250928
19465,19465,Aramex,TRK27219850,shipped,20250928
19466,19466,DHL,TRK22449332,delivered,20250928
19467,19467,DHL,TRK44587287,delivered,20250928
19468,19468,UPS,TRK16620602,pending,20250928
19469,19469,Aramex,TRK63975451,shipped,20250928
19470,19470,DHL,TRK36630624,delivered,20250928
19471,19471,FedEx,TRK08224030,delivered,20250928
19472,19472,FedEx,TRK91030101,delivered,20250928
19473,19473,FedEx,TRK71067816,delivered,20250928
19474,19474,DHL,TRK19649145,delivered,20250928
19475,19475,FedEx,TRK39771069,delivered,20250928
19476,19476,FedEx,TRK73652665,shipped,20250928
