payment_sk,payment_id,payment_method,payment_status,entry_date_key
29165,29165,Credit Card,paid,20250928
29166,29166,Credit Card,paid,20250928
29167,29167,PayPal,pending,20250928
29168,29168,Cash on Delivery,paid,20250928
29169,29169,PayPal,paid,20250928
29170,29170,Cash on Delivery,paid,20250928
29171,29171,PayPal,failed,20250928
29172,29172,Cash on Delivery,paid,20250928
29173,29173,Cash on Delivery,paid,20250928
29174,29174,PayPal,paid,20250928
29175,29175,PayPal,paid,20250928
29176,29176,PayPal,paid,20250928
29177,29177,Cash on Delivery,paid,20250928
29178,29178,PayPal,paid,20250928
29179,29179,PayPal,paid,20250928
29180,29180,PayPal,paid,20250928
29181,29181,Cash on Delivery,paid,20250928
29182,29182,Cash on Delivery,paid,20250928
29183,29183,PayPal,paid,20250928
29184,29184,Cash on Delivery,paid,20250928
29185,29185,PayPal,paid,20250928
29186,29186,Cash on Delivery,paid,20250928
29187,29187,Cash on Delivery,paid,20250928
29188,29188,PayPal,pending,20250928
29189,29189,Cash on Delivery,paid,20250928
29190,29190,PayPal,paid,20250928
29191,29191,Credit Card,paid,20250928
29192,29192,PayPal,paid,20250928
29193,29193,Cash on Delivery,failed,20250928
29194,29194,Credit Card,pending,20250928
29195,29195,Credit Card,pending,20250928
29196,29196,Credit Card,paid,20250928
29197,29197,Cash on Delivery,paid,20250928
29198,29198,PayPal,paid,20250928
29199,29199,Cash on Delivery,paid,20250928
29200,29200,Cash on Delivery,paid,20250928
29201,29201,Cash on Delivery,paid,20250928
29202,29202,Cash on Delivery,paid,20250928
29203,29203,PayPal,paid,20250928
29204,29204,Cash on Delivery,failed,20250928
29205,29205,PayPal,paid,20250928
29206,29206,Cash on Delivery,paid,20250928
29207,29207,Cash on Delivery,refunded,20250928
29208,29208,Credit Card,paid,20250928
29209,29209,Cash on Delivery,pending,20250928
29210,29210,PayPal,paid,20250928
29211,29211,PayPal,paid,20250928
29212,29212,PayPal,paid,20250928
29213,29213,Cash on Delivery,paid,20250928
29214,29214,Cash on Delivery,paid,20250928
29215,29215,Cash on Delivery,paid,20250928
29216,29216,Credit Card,paid,20250928
29217,29217,Credit Card,pending,20250928
29218,29218,Cash on Delivery,paid,20250928
29219,29219,PayPal,pending,20250928
29220,29220,Cash on Delivery,paid,20250928
29221,29221,PayPal,paid,20250928
29222,29222,PayPal,paid,20250928
29223,29223,Credit Card,failed,20250928
29224,29224,PayPal,paid,20250928
29225,29225,Credit Card,paid,20250928
29226,29226,Credit Card,paid,20250928
29227,29227,PayPal,paid,20250928
29228,29228,Credit Card,pending,20250928
29229,29229,Credit Card,paid,20250928
29230,29230,Credit Card,paid,20250928
29231,29231,Cash on Delivery,paid,20250928
29232,29232,Cash on Delivery,paid,20250928
29233,29233,Credit Card,paid,20250928
29234,29234,Cash on Delivery,paid,20250928
29235,29235,Cash on Delivery,refunded,20250928
29236,29236,PayPal,paid,20250928
29237,29237,PayPal,paid,20250928
29238,29238,PayPal,refunded,20250928
29239,29239,PayPal,refunded,20250928
29240,29240,Cash on Delivery,paid,20250928
29241,29241,PayPal,paid,20250928
29242,29242,Credit Card,paid,20250928
29243,29243,Cash on Delivery,paid,20250928
29244,29244,Cash on Delivery,refunded,20250928
29245,29245,Credit Card,paid,20250928
29246,29246,PayPal,paid,20250928
29247,29247,Credit Card,failed,20250928
29248,29248,Credit Card,paid,20250928
29249,29249,PayPal,paid,20250928
29250,29250,PayPal,paid,20250928
29251,29251,Cash on Delivery,refunded,20250928
29252,29252,PayPal,paid,20250928
29253,29253,PayPal,pending,20250928
29254,29254,Credit Card,paid,20250928
29255,29255,PayPal,paid,20250928
29256,29256,Cash on Delivery,paid,20250928
29257,29257,Cash on Delivery,paid,20250928
29258,29258,Cash on Delivery,paid,20250928
29259,29259,Credit Card,paid,20250928
29260,29260,PayPal,paid,20250928
29261,29261,PayPal,paid,20250928
29262,29262,Cash on Delivery,refunded,20250928
29263,29263,Cash on Delivery,paid,20250928
29264,29264,PayPal,paid,20250928
29265,29265,Credit Card,paid,20250928
29266,29266,Cash on Delivery,paid,20250928
29267,29267,Credit Card,paid,20250928
29268,29268,PayPal,refunded,20250928
29269,29269,PayPal,pending,20250928
29270,29270,Cash on Delivery,pending,20250928
29271,29271,PayPal,paid,20250928
29272,29272,Credit Card,paid,20250928
29273,29273,Cash on Delivery,paid,20250928
29274,29274,Credit Card,failed,20250928
29275,29275,Cash on Delivery,failed,20250928
29276,29276,PayPal,paid,20250928
29277,29277,Credit Card,paid,20250928
29278,29278,Cash on Delivery,paid,20250928
29279,29279,Cash on Delivery,paid,20250928
29280,29280,Cash on Delivery,paid,20250928
29281,29281,Cash on Delivery,paid,20250928
29282,29282,Credit Card,paid,20250928
29283,29283,PayPal,pending,20250928
29284,29284,Credit Card,refunded,20250928
29285,29285,Cash on Delivery,paid,20250928
29286,29286,PayPal,paid,20250928
29287,29287,Cash on Delivery,pending,20250928
29288,29288,Cash on Delivery,paid,20250928
29289,29289,Credit Card,paid,20250928
29290,29290,Cash on Delivery,paid,20250928
29291,29291,Cash on Delivery,paid,20250928
29292,29292,Cash on Delivery,paid,20250928
29293,29293,Credit Card,pending,20250928
29294,29294,Cash on Delivery,paid,20250928
29295,29295,PayPal,paid,20250928
29296,29296,Credit Card,paid,20250928
29297,29297,PayPal,paid,20250928
29298,29298,PayPal,paid,20250928
29299,29299,Cash on Delivery,paid,20250928
29300,29300,Credit Card,paid,20250928
29301,29301,Credit Card,failed,20250928
29302,29302,PayPal,paid,20250928
29303,29303,PayPal,pending,20250928
29304,29304,Credit Card,paid,20250928
29305,29305,Credit Card,paid,20250928
29306,29306,Credit Card,failed,20250928
29307,29307,Credit Card,paid,20250928
29308,29308,Cash on Delivery,pending,20250928
29309,29309,Credit Card,pending,20250928
29310,29310,Cash on Delivery,paid,20250928
29311,29311,Cash on Delivery,paid,20250928
29312,29312,Cash on Delivery,paid,20250928
29313,29313,Cash on Delivery,paid,20250928
29314,29314,Credit Card,paid,20250928
29315,29315,Credit Card,paid,20250928
29316,29316,Cash on Delivery,paid,20250928
29317,29317,PayPal,paid,20250928
29318,29318,Cash on Delivery,paid,20250928
29319,29319,Credit Card,failed,20250928
29320,29320,Cash on Delivery,paid,20250928
29321,29321,Cash on Delivery,paid,20250928
29322,29322,Cash on Delivery,paid,20250928
29323,29323,Cash on Delivery,paid,20250928
29324,29324,PayPal,paid,20250928
29325,29325,PayPal,paid,20250928
29326,29326,Cash on Delivery,paid,20250928
29327,29327,PayPal,refunded,20250928
29328,29328,Cash on Delivery,paid,20250928
29329,29329,PayPal,paid,20250928
29330,29330,PayPal,paid,20250928
29331,29331,Cash on Delivery,paid,20250928
29332,29332,Credit Card,paid,20250928
29333,29333,Cash on Delivery,paid,20250928
29334,29334,PayPal,refunded,20250928
29335,29335,Credit Card,failed,20250928
29336,29336,Credit Card,paid,20250928
29337,29337,PayPal,paid,20250928
29338,29338,Cash on Delivery,paid,20250928
29339,29339,Cash on Delivery,paid,20250928
29340,29340,Cash on Delivery,paid,20250928
29341,29341,Cash on Delivery,paid,20250928
29342,29342,PayPal,paid,20250928
29343,29343,Cash on Delivery,paid,20250928
29344,29344,PayPal,paid,20250928
29345,29345,PayPal,paid,20250928
29346,29346,Credit Card,paid,20250928
29347,29347,Credit Card,paid,20250928
29348,29348,Credit Card,paid,20250928
29349,29349,PayPal,paid,20250928
29350,29350,PayPal,paid,20250928
29351,29351,Cash on Delivery,paid,20250928
29352,29352,Credit Card,refunded,20250928
29353,29353,Cash on Delivery,paid,20250928
29354,29354,Credit Card,paid,20250928
29355,29355,PayPal,pending,20250928
29356,29356,PayPal,paid,20250928
29357,29357,PayPal,paid,20250928
29358,29358,Credit Card,paid,20250928
29359,29359,PayPal,paid,20250928
29360,29360,Cash on Delivery,failed,20250928
29361,29361,PayPal,refunded,20250928
29362,29362,PayPal,paid,20250928
29363,29363,PayPal,paid,20250928
29364,29364,Credit Card,paid,20250928
29365,29365,Credit Card,failed,20250928
29366,29366,Credit Card,paid,20250928
29367,29367,Credit Card,paid,20250928
29368,29368,Cash on Delivery,paid,20250928
29369,29369,Credit Card,paid,20250928
29370,29370,Cash on Delivery,paid,20250928
29371,29371,Credit Card,paid,20250928
29372,29372,Credit Card,paid,20250928
29373,29373,Credit Card,refunded,20250928
29374,29374,Credit Card,paid,20250928
29375,29375,PayPal,paid,20250928
29376,29376,Credit Card,paid,20250928
29377,29377,Credit Card,paid,20250928
29378,29378,Credit Card,refunded,20250928
29379,29379,Cash on Delivery,paid,20250928
29380,29380,Credit Card,refunded,20250928
29381,29381,Credit Card,paid,20250928
29382,29382,PayPal,paid,20250928
29383,29383,PayPal,paid,20250928
29384,29384,PayPal,paid,20250928
29385,29385,PayPal,paid,20250928
29386,29386,Cash on Delivery,paid,20250928
29387,29387,PayPal,refunded,20250928
29388,29388,Cash on Delivery,pending,20250928
29389,29389,Credit Card,paid,20250928
29390,29390,Credit Card,pending,20250928
29391,29391,Cash on Delivery,paid,20250928
29392,29392,PayPal,paid,20250928
29393,29393,Cash on Delivery,refunded,20250928
29394,29394,PayPal,paid,20250928
29395,29395,Cash on Delivery,paid,20250928
29396,29396,PayPal,pending,20250928
29397,29397,Cash on Delivery,paid,20250928
29398,29398,Cash on Delivery,paid,20250928
29399,29399,PayPal,paid,20250928
29400,29400,Cash on Delivery,paid,20250928
29401,29401,Credit Card,pending,20250928
29402,29402,Credit Card,paid,20250928
29403,29403,Cash on Delivery,paid,20250928
29404,29404,Cash on Delivery,paid,20250928
29405,29405,PayPal,paid,20250928
29406,29406,PayPal,paid,20250928
29407,29407,Cash on Delivery,paid,20250928
29408,29408,PayPal,paid,20250928
29409,29409,PayPal,paid,20250928
29410,29410,PayPal,refunded,20250928
29411,29411,Credit Card,paid,20250928
29412,29412,Credit Card,refunded,20250928
29413,29413,Credit Card,paid,20250928
29414,29414,Credit Card,paid,20250928
29415,29415,PayPal,paid,20250928
29416,29416,PayPal,paid,20250928
29417,29417,Credit Card,paid,20250928
29418,29418,PayPal,paid,20250928
29419,29419,Cash on Delivery,paid,20250928
29420,29420,PayPal,paid,20250928
29421,29421,Cash on Delivery,paid,20250928
29422,29422,PayPal,paid,20250928
29423,29423,PayPal,paid,20250928
29424,29424,Credit Card,paid,20250928
29425,29425,PayPal,pending,20250928
29426,29426,PayPal,failed,20250928
29427,29427,Cash on Delivery,paid,20250928
29428,29428,Cash on Delivery,failed,20250928
29429,29429,Credit Card,paid,20250928
29430,29430,Cash on Delivery,paid,20250928
29431,29431,Credit Card,paid,20250928
29432,29432,PayPal,pending,20250928
29433,29433,Credit Card,paid,20250928
29434,29434,Credit Card,paid,20250928
29435,29435,PayPal,paid,20250928
29436,29436,Cash on Delivery,paid,20250928
29437,29437,PayPal,paid,20250928
29438,29438,Credit Card,paid,20250928
29439,29439,PayPal,paid,20250928
29440,29440,Credit Card,pending,20250928
29441,29441,Cash on Delivery,paid,20250928
29442,29442,Credit Card,paid,20250928
29443,29443,Cash on Delivery,paid,20250928
29444,29444,PayPal,pending,20250928
29445,29445,Cash on Delivery,paid,20250928
29446,29446,PayPal,paid,20250928
29447,29447,Credit Card,pending,20250928
29448,29448,Credit Card,paid,20250928
29449,29449,Cash on Delivery,paid,20250928
29450,29450,Credit Card,failed,20250928
29451,29451,Cash on Delivery,paid,20250928
29452,29452,Cash on Delivery,paid,20250928
29453,29453,Credit Card,paid,20250928
29454,29454,PayPal,paid,20250928
29455,29455,PayPal,paid,20250928
29456,29456,Credit Card,paid,20250928
29457,29457,PayPal,failed,20250928
29458,29458,PayPal,paid,20250928
29459,29459,Cash on Delivery,refunded,20250928
29460,29460,Cash on Delivery,paid,20250928
29461,29461,Credit Card,paid,20250928
29462,29462,PayPal,paid,20250928
29463,29463,Cash on Delivery,paid,20250928
29464,29464,PayPal,paid,20250928
29465,29465,Credit Card,paid,20250928
29466,29466,Cash on Delivery,paid,20250928
29467,29467,Cash on Delivery,paid,20250928
29468,29468,Cash on Delivery,paid,20250928
29469,29469,Cash on Delivery,paid,20250928
29470,29470,Credit Card,paid,20250928
29471,29471,Credit Card,paid,20250928
29472,29472,PayPal,paid,20250928
29473,29473,PayPal,paid,20250928
29474,29474,Credit Card,paid,20250928
29475,29475,Credit Card,paid,20250928
29476,29476,PayPal,paid,20250928
29477,29477,Credit Card,paid,20250928
29478,29478,Credit Card,paid,20250928
29479,29479,PayPal,paid,20250928
29480,29480,Credit Card,paid,20250928
29481,29481,Cash on Delivery,paid,20250928
29482,29482,PayPal,paid,20250928
29483,29483,Credit Card,paid,20250928
29484,29484,Credit Card,paid,20250928
29485,29485,PayPal,paid,20250928
29486,29486,Cash on Delivery,paid,20250928
29487,29487,Cash on Delivery,paid,20250928
29488,29488,Credit Card,paid,20250928
29489,29489,Credit Card,paid,20250928
29490,29490,Cash on Delivery,paid,20250928
29491,29491,Cash on Delivery,paid,20250928
29492,29492,Cash on Delivery,paid,20250928
29493,29493,PayPal,paid,20250928
29494,29494,PayPal,paid,20250928
29495,29495,Cash on Delivery,refunded,20250928
29496,29496,Cash on Delivery,paid,20250928
29497,29497,PayPal,refunded,20250928
29498,29498,Cash on Delivery,paid,20250928
29499,29499,Credit Card,paid,20250928
29500,29500,PayPal,pending,20250928
29501,29501,Credit Card,paid,20250928
29502,29502,PayPal,paid,20250928
29503,29503,PayPal,paid,20250928
29504,29504,Credit Card,pending,20250928
29505,29505,Cash on Delivery,paid,20250928
29506,29506,Cash on Delivery,paid,20250928
29507,29507,Credit Card,paid,20250928
29508,29508,PayPal,paid,20250928
29509,29509,PayPal,paid,20250928
29510,29510,PayPal,pending,20250928
29511,29511,Credit Card,paid,20250928
29512,29512,Cash on Delivery,paid,20250928
29513,29513,Credit Card,paid,20250928
29514,29514,Credit Card,paid,20250928
29515,29515,PayPal,paid,20250928
29516,29516,Cash on Delivery,paid,20250928
29517,29517,Cash on Delivery,paid,20250928
29518,29518,Credit Card,paid,20250928
29519,29519,PayPal,paid,20250928
29520,29520,Cash on Delivery,pending,20250928
29521,29521,Credit Card,refunded,20250928
29522,29522,PayPal,paid,20250928
29523,29523,Cash on Delivery,paid,20250928
29524,29524,Cash on Delivery,pending,20250928
29525,29525,Credit Card,paid,20250928
29526,29526,Credit Card,paid,20250928
29527,29527,Credit Card,refunded,20250928
29528,29528,Cash on Delivery,paid,20250928
29529,29529,Credit Card,paid,20250928
29530,29530,Credit Card,paid,20250928
29531,29531,PayPal,pending,20250928
29532,29532,PayPal,pending,20250928
29533,29533,Cash on Delivery,paid,20250928
29534,29534,Cash on Delivery,paid,20250928
29535,29535,Cash on Delivery,paid,20250928
29536,29536,Cash on Delivery,paid,20250928
29537,29537,Credit Card,paid,20250928
29538,29538,Credit Card,paid,20250928
29539,29539,PayPal,pending,20250928
29540,29540,Credit Card,paid,20250928
29541,29541,Cash on Delivery,pending,20250928
29542,29542,Credit Card,paid,20250928
29543,29543,Credit Card,paid,20250928
29544,29544,PayPal,paid,20250928
29545,29545,Cash on Delivery,paid,20250928
29546,29546,PayPal,pending,20250928
29547,29547,Cash on Delivery,paid,20250928
29548,29548,Credit Card,paid,20250928
29549,29549,Credit Card,paid,20250928
29550,29550,Credit Card,failed,20250928
29551,29551,Credit Card,pending,20250928
29552,29552,PayPal,paid,20250928
29553,29553,Cash on Delivery,pending,20250928
29554,29554,PayPal,paid,20250928
29555,29555,Cash on Delivery,paid,20250928
29556,29556,PayPal,failed,20250928
29557,29557,PayPal,paid,20250928
29558,29558,Cash on Delivery,paid,20250928
29559,29559,PayPal,paid,20250928
29560,29560,PayPal,paid,20250928
29561,29561,PayPal,paid,20250928
29562,29562,PayPal,paid,20250928
29563,29563,PayPal,paid,20250928
29564,29564,Cash on Delivery,paid,20250928
29565,29565,Cash on Delivery,paid,20250928
29566,29566,Cash on Delivery,paid,20250928
29567,29567,Credit Card,paid,20250928
29568,29568,Credit Card,paid,20250928
29569,29569,PayPal,failed,20250928
29570,29570,Cash on Delivery,paid,20250928
29571,29571,PayPal,paid,20250928
29572,29572,Cash on Delivery,paid,20250928
29573,29573,Cash on Delivery,paid,20250928
29574,29574,PayPal,failed,20250928
29575,29575,Credit Card,failed,20250928
29576,29576,Credit Card,paid,20250928
29577,29577,PayPal,paid,20250928
29578,29578,Credit Card,paid,20250928
29579,29579,PayPal,paid,20250928
29580,29580,Credit Card,paid,20250928
29581,29581,PayPal,paid,20250928
29582,29582,PayPal,refunded,20250928
29583,29583,Cash on Delivery,paid,20250928
29584,29584,Credit Card,paid,20250928
29585,29585,Cash on Delivery,paid,20250928
29586,29586,Credit Card,paid,20250928
29587,29587,Credit Card,pending,20250928
29588,29588,Credit Card,paid,20250928
29589,29589,PayPal,paid,20250928
29590,29590,PayPal,paid,20250928
29591,29591,Cash on Delivery,paid,20250928
29592,29592,Credit Card,pending,20250928
