product_sk,product_id,product_name,description,category_id,category_name,brand,price,price_start_date_key,price_end_date_key,price_is_active,stock_quantity,product_date_key,entry_date_key
2468,2468,Mattel Great,Now Mrs traditional chance during recently debate.,8,Toys,Mattel,101.05999755859375,2025-09-24,,1,274,20240404,20250924
2469,2469,Nestle Leave,Outside phone surface here decade wife sense movement.,9,Groceries,Nestle,58.52000045776367,2025-09-24,,1,215,20240403,20250924
2470,2470,GSK Board,Probably cut raise include now think future decision model.,10,Health,GSK,208.97000122070312,2025-09-24,,1,383,20231018,20250924
2471,2471,Bosch Between,Single project air hold good.,11,Automotive,Bosch,195.8000030517578,2025-09-24,,1,1,20250312,20250924
2472,2472,Moleskine Later,Fall issue tend theory the hard south maintain.,12,Stationery,Moleskine,2.359999895095825,2025-09-24,,1,285,20240420,20250924
2473,2473,LG Four,Determine space eat wear half hot us history.,1,Electronics,LG,2310.169921875,2025-09-24,,1,30,20240914,20250924
2474,2474,Zara Item,More memory open civil everything soon explain.,2,Fashion,Zara,341.239990234375,2025-09-24,,1,398,20240627,20250924
2475,2475,HarperCollins Then Plus,Against image catch accept including can.,3,Books,HarperCollins,50.939998626708984,2025-09-24,,1,282,20241129,20250924
2476,2476,Estée Lauder Kid Plus,Him up teach central public term she seek.,4,Beauty,Estée Lauder,14.010000228881836,2025-09-24,,1,70,20250727,20250924
2477,2477,Puma Key,Conference war science reduce pass once democratic range especially.,5,Sports,Puma,354.94000244140625,2025-09-24,,1,193,20240101,20250924
2478,2478,Ashley Baby Lite,Offer feeling than prevent too control.,6,Furniture,Ashley,755.9299926757812,2025-09-24,,1,359,20250519,20250924
2479,2479,Philips Deal,Throw left worker ready take property recognize.,7,Home Appliances,Philips,129.17999267578125,2025-09-24,,1,428,20240425,20250924
2480,2480,Hasbro Whether,Win rich less theory health tell fact pretty.,8,Toys,Hasbro,10.890000343322754,2025-09-24,,1,187,20240906,20250924
2481,2481,Nestle Agent Pro,Discover particularly care fall new subject.,9,Groceries,Nestle,2.240000009536743,2025-09-24,,1,425,20240105,20250924
2482,2482,Pfizer Staff Plus,Cover population thing really unit recognize especially.,10,Health,Pfizer,142.52000427246094,2025-09-24,,1,71,20231104,20250924
2483,2483,Bridgestone Series,Major she knowledge house imagine detail cell television.,11,Automotive,Bridgestone,759.52001953125,2025-09-24,,1,240,20250604,20250924
2484,2484,Staedtler Nature,Customer both write third stay agree we any thousand.,12,Stationery,Staedtler,36.06999969482422,2025-09-24,,1,330,20250221,20250924
2485,2485,OnePlus National Pro,Me environmental hold education who myself daughter.,1,Electronics,OnePlus,474.1300048828125,2025-09-24,,1,451,20250422,20250924
2486,2486,Puma Difference Plus,Support put herself water meeting voice reality painting material.,2,Fashion,Puma,206.2899932861328,2025-09-24,,1,5,20250412,20250924
2487,2487,Macmillan Pull,Recently high system policy education.,3,Books,Macmillan,42.38999938964844,2025-09-24,,1,448,20250828,20250924
2488,2488,Estée Lauder Feeling,Theory outside agency world true evidence resource appear term.,4,Beauty,Estée Lauder,166.4199981689453,2025-09-24,,1,470,20240107,20250924
2489,2489,Reebok Every,Hard test traditional us hear station wide themselves back together factor.,5,Sports,Reebok,217.60000610351562,2025-09-24,,1,80,20231210,20250924
2490,2490,Wayfair May,Skin most real remain art there describe model.,6,Furniture,Wayfair,1052.5699462890625,2025-09-24,,1,500,20241015,20250924
2491,2491,Bosch Part,Experience point article article drop.,7,Home Appliances,Bosch,612.5999755859375,2025-09-24,,1,28,20240612,20250924
2492,2492,LEGO Into,Throw future reach street course plant billion middle.,8,Toys,LEGO,165.38999938964844,2025-09-24,,1,499,20240302,20250924
2493,2493,PepsiCo Me,Leader good anyone among police billion idea.,9,Groceries,PepsiCo,8.640000343322754,2025-09-24,,1,354,20250908,20250924
2494,2494,Pfizer Friend,Example body subject late energy before until also.,10,Health,Pfizer,196.85000610351562,2025-09-24,,1,207,20250806,20250924
2495,2495,Continental Maintain Max,If paper really position daughter.,11,Automotive,Continental,520.8499755859375,2025-09-24,,1,99,20250314,20250924
2496,2496,Staedtler Board Pro,Behavior hand until interest sometimes within both notice like.,12,Stationery,Staedtler,29.649999618530273,2025-09-24,,1,398,20250622,20250924
2497,2497,Sony Image Max,Green save miss professional civil assume thank rest ten.,1,Electronics,Sony,490.6199951171875,2025-09-24,,1,54,20240531,20250924
2498,2498,Nike Not Pro,Heart eight poor attack girl force.,2,Fashion,Nike,305.0400085449219,2025-09-24,,1,158,20250317,20250924
2499,2499,HarperCollins Citizen,Hard half dream easy prevent side meeting executive hold process.,3,Books,HarperCollins,40.11000061035156,2025-09-24,,1,16,20231128,20250924
2500,2500,Nivea Management Pro,Friend analysis race much environment interesting nature painting debate.,4,Beauty,Nivea,114.05999755859375,2025-09-24,,1,404,20250609,20250924
2501,2501,Asics Two Max,According small game citizen stay condition.,5,Sports,Asics,55.66999816894531,2025-09-24,,1,158,20250423,20250924
2502,2502,IKEA If,Or specific develop first point specific report clearly call.,6,Furniture,IKEA,1508.3299560546875,2025-09-24,,1,490,20241022,20250924
2503,2503,KitchenAid Hospital,Interview why above name stand walk account.,7,Home Appliances,KitchenAid,485.4200134277344,2025-09-24,,1,200,20250827,20250924
2504,2504,Hasbro Organization,By reveal account lead stock new resource cold low.,8,Toys,Hasbro,30.260000228881836,2025-09-24,,1,345,20240919,20250924
2505,2505,Nestle Manager,Turn wear break these may cell campaign run present.,9,Groceries,Nestle,89.75,2025-09-24,,1,257,20250831,20250924
2506,2506,Johnson & Johnson In,Ability owner across traditional chair answer.,10,Health,Johnson & Johnson,233.19000244140625,2025-09-24,,1,12,20240103,20250924
2507,2507,Bridgestone Sense,Cell far face describe question appear school.,11,Automotive,Bridgestone,386.7900085449219,2025-09-24,,1,444,20240925,20250924
2508,2508,Moleskine Time Plus,World behind people up Republican interview build often piece.,12,Stationery,Moleskine,54.90999984741211,2025-09-24,,1,40,20231209,20250924
2509,2509,OnePlus However Plus,Report its sign I lay fast parent rich.,1,Electronics,OnePlus,2222.56005859375,2025-09-24,,1,413,20240705,20250924
2510,2510,Puma Need,Crime single administration past happen claim station.,2,Fashion,Puma,309.8399963378906,2025-09-24,,1,82,20240421,20250924
2511,2511,O'Reilly You,Worry here Republican cultural learn customer.,3,Books,O'Reilly,12.220000267028809,2025-09-24,,1,148,20250308,20250924
2512,2512,Maybelline Court,Study often set during perhaps actually.,4,Beauty,Maybelline,188.2100067138672,2025-09-24,,1,20,20231002,20250924
2513,2513,Asics High Pro,Long during anyone box manage policy box.,5,Sports,Asics,479.42999267578125,2025-09-24,,1,290,20250821,20250924
2514,2514,Ashley You,Also reduce analysis however stock charge across mean.,6,Furniture,Ashley,212.86000061035156,2025-09-24,,1,7,20231229,20250924
2515,2515,Bosch Institution,Night response prove suddenly travel our tell truth.,7,Home Appliances,Bosch,478.1199951171875,2025-09-24,,1,444,20240220,20250924
2516,2516,LEGO Discussion,Eye matter debate man become cost exist idea.,8,Toys,LEGO,93.69000244140625,2025-09-24,,1,86,20241201,20250924
2517,2517,Kellogg's Benefit Max,His wife represent under world hold exist.,9,Groceries,Kellogg's,58.06999969482422,2025-09-24,,1,180,20250623,20250924
2518,2518,Johnson & Johnson Education Lite,Age debate wall wear realize stage.,10,Health,Johnson & Johnson,79.61000061035156,2025-09-24,,1,242,20240728,20250924
2519,2519,Continental Land,Chair million financial much enough threat top write.,11,Automotive,Continental,359.2200012207031,2025-09-24,,1,473,20241006,20250924
2520,2520,Moleskine Relationship,Face always alone thing push center.,12,Stationery,Moleskine,77.76000213623047,2025-09-24,,1,249,20241113,20250924
2521,2521,Apple Include,Beat project help admit beat.,1,Electronics,Apple,787.9000244140625,2025-09-24,,1,209,20231004,20250924
2522,2522,Uniqlo Operation,Evidence station many boy west data arm population.,2,Fashion,Uniqlo,60.29999923706055,2025-09-24,,1,187,20250401,20250924
2523,2523,O'Reilly Decade,Floor inside pretty describe our several to.,3,Books,O'Reilly,42.52000045776367,2025-09-24,,1,259,20250607,20250924
2524,2524,Estée Lauder Add Pro,Trade arm also appear star.,4,Beauty,Estée Lauder,125.26000213623047,2025-09-24,,1,329,20241216,20250924
2525,2525,Puma Easy,Network minute road special finally.,5,Sports,Puma,129.9600067138672,2025-09-24,,1,420,20250616,20250924
2526,2526,Ashley Night Pro,Community popular way from weight.,6,Furniture,Ashley,595.510009765625,2025-09-24,,1,81,20231105,20250924
2527,2527,KitchenAid Government,Thing outside conference raise perform discover type relationship plan individual.,7,Home Appliances,KitchenAid,350.1199951171875,2025-09-24,,1,447,20231123,20250924
2528,2528,Mattel Eight,Hour move poor mention specific cell case play mind.,8,Toys,Mattel,73.04000091552734,2025-09-24,,1,239,20240612,20250924
2529,2529,PepsiCo Tonight,Field learn recently eight leader about girl response available stock.,9,Groceries,PepsiCo,82.01000213623047,2025-09-24,,1,55,20231123,20250924
2530,2530,Johnson & Johnson Although Pro,Race water purpose score across party market dark.,10,Health,Johnson & Johnson,275.489990234375,2025-09-24,,1,472,20240828,20250924
2531,2531,Continental Present,Face cause newspaper would section cause instead do your.,11,Automotive,Continental,167.5800018310547,2025-09-24,,1,168,20250407,20250924
2532,2532,Moleskine Treat,Positive serious billion speech interview real better manager.,12,Stationery,Moleskine,79.72000122070312,2025-09-24,,1,248,20240721,20250924
2533,2533,Samsung True,Probably my when important door name.,1,Electronics,Samsung,1242.9300537109375,2025-09-24,,1,142,20250819,20250924
2534,2534,H&M Red Plus,Agency rock however simply policy least husband option.,2,Fashion,H&M,379.92999267578125,2025-09-24,,1,74,20240205,20250924
2535,2535,HarperCollins Large,Itself method reality action recognize crime poor beat house.,3,Books,HarperCollins,6.71999979019165,2025-09-24,,1,307,20250611,20250924
2536,2536,Estée Lauder Garden Max,Cost true own throughout Mrs participant.,4,Beauty,Estée Lauder,158.5399932861328,2025-09-24,,1,242,20240910,20250924
2537,2537,Under Armour Film Pro,On space not blood food performance lose charge follow owner.,5,Sports,Under Armour,476.79998779296875,2025-09-24,,1,350,20241005,20250924
2538,2538,Wayfair Husband Plus,Agent stuff treatment hard score agency ahead.,6,Furniture,Wayfair,185.50999450683594,2025-09-24,,1,35,20231111,20250924
2539,2539,Panasonic Why,By kid throughout sit form necessary country.,7,Home Appliances,Panasonic,461.5400085449219,2025-09-24,,1,364,20231109,20250924
2540,2540,Mattel Test,Opportunity we good how soon move.,8,Toys,Mattel,107.33000183105469,2025-09-24,,1,342,20240823,20250924
2541,2541,Kellogg's Be Pro,Success final investment argue prepare.,9,Groceries,Kellogg's,10.149999618530273,2025-09-24,,1,461,20250509,20250924
2542,2542,Pfizer Animal,Responsibility contain especially region.,10,Health,Pfizer,226.69000244140625,2025-09-24,,1,84,20240203,20250924
2543,2543,Bosch Necessary,Night threat glass leg anyone do admit center cultural.,11,Automotive,Bosch,341.0899963378906,2025-09-24,,1,243,20231220,20250924
2544,2544,Faber-Castell Blue,Future actually popular hot personal management.,12,Stationery,Faber-Castell,13.6899995803833,2025-09-24,,1,356,20240126,20250924
2545,2545,LG Owner,Husband poor general yet.,1,Electronics,LG,1762.9599609375,2025-09-24,,1,199,20240119,20250924
2546,2546,Nike Dream,Impact decision budget night his though.,2,Fashion,Nike,358.57000732421875,2025-09-24,,1,101,20230926,20250924
2547,2547,Penguin Stay,Police after carry energy common his report catch reduce.,3,Books,Penguin,36.81999969482422,2025-09-24,,1,74,20241205,20250924
2548,2548,Maybelline Live,Dream war same explain agent speak manager site.,4,Beauty,Maybelline,165.22999572753906,2025-09-24,,1,375,20231126,20250924
2549,2549,Reebok Surface Lite,Figure watch which happen impact since many.,5,Sports,Reebok,467.57000732421875,2025-09-24,,1,255,20231024,20250924
2550,2550,Wayfair Service Lite,Myself manage decade position education head effort right.,6,Furniture,Wayfair,540.3499755859375,2025-09-24,,1,369,20240421,20250924
2551,2551,Philips Husband,To window production industry until method program their media.,7,Home Appliances,Philips,1416.1199951171875,2025-09-24,,1,438,20250518,20250924
2552,2552,LEGO Fine,Scientist director vote good natural investment civil indicate manager its.,8,Toys,LEGO,129.58999633789062,2025-09-24,,1,296,20240716,20250924
2553,2553,Nestle Themselves Plus,Military drive ahead production leave half likely.,9,Groceries,Nestle,42.599998474121094,2025-09-24,,1,279,20250902,20250924
2554,2554,Johnson & Johnson Movie,Fact city this impact sound night prevent power feeling the.,10,Health,Johnson & Johnson,67.19000244140625,2025-09-24,,1,107,20250404,20250924
2555,2555,Bosch Law,Real term all agency right figure son guess result other.,11,Automotive,Bosch,465.70001220703125,2025-09-24,,1,7,20241102,20250924
2556,2556,Staedtler Exist,Less run account leader exactly truth serve serve.,12,Stationery,Staedtler,2.2799999713897705,2025-09-24,,1,459,20241129,20250924
2557,2557,Sony Answer,Land trip majority center will fire play two project.,1,Electronics,Sony,2182.6201171875,2025-09-24,,1,358,20250301,20250924
2558,2558,H&M Above,No agreement instead friend year body although.,2,Fashion,H&M,187.83999633789062,2025-09-24,,1,210,20231228,20250924
2559,2559,O'Reilly Risk,Feel gas price where.,3,Books,O'Reilly,34.84000015258789,2025-09-24,,1,267,20231128,20250924
2560,2560,Maybelline Forget Plus,Gas those cause less enter raise.,4,Beauty,Maybelline,93.38999938964844,2025-09-24,,1,191,20250219,20250924
2561,2561,Under Armour Return,Station seek per strategy former bad return.,5,Sports,Under Armour,89.69999694824219,2025-09-24,,1,223,20250819,20250924
2562,2562,Wayfair Black Lite,Central prevent office ever than.,6,Furniture,Wayfair,1275.530029296875,2025-09-24,,1,359,20240723,20250924
2563,2563,Philips Help,Those stage chance its put town.,7,Home Appliances,Philips,1212.7900390625,2025-09-24,,1,53,20250603,20250924
2564,2564,LEGO Region,Book anything guy development court resource glass fall.,8,Toys,LEGO,125.16999816894531,2025-09-24,,1,210,20231117,20250924
2565,2565,Nestle Event,Series with sometimes statement personal once food bad program type general.,9,Groceries,Nestle,75.41999816894531,2025-09-24,,1,474,20240619,20250924
2566,2566,GSK Form Lite,Read recognize under individual listen name blue.,10,Health,GSK,152.5,2025-09-24,,1,412,20240903,20250924
2567,2567,Bosch Decision,Kind history young cell beautiful fish little.,11,Automotive,Bosch,682.8499755859375,2025-09-24,,1,108,20240809,20250924
2568,2568,Moleskine Serve,Set either big send agreement election.,12,Stationery,Moleskine,44.58000183105469,2025-09-24,,1,58,20231217,20250924
